id,source,target_sign,context_before,context_after,transliteration,translation,role,notes
real_000186_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,A21,Y5 N35 A1,sr-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A21 M17 Y5 N35 A1
real_000186_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,A21 M17 Y5,A1,sr-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A21 M17 Y5 N35 A1
real_000186_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,M17 Y5 N35,,sr-imn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21 M17 Y5 N35 A1
real_000190_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,A21 Y5,U33 Z7 A1,sr-mnTw,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A21 Y5 N35 U33 Z7 A1
real_000190_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,N35 U33 Z7,,sr-mnTw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21 Y5 N35 U33 Z7 A1
real_000191_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,A21,,wr,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21 Z1
real_000192_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,A21,A1,sr,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21 Z1 A1
real_000192_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A21 Z1,,sr,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21 Z1 A1
real_000193_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,A21,Z1 Z1,wr.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21 Z1 Z1 Z1
real_000193_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,A21 Z1,Z1,wr.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21 Z1 Z1 Z1
real_000193_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,A21 Z1 Z1,,wr.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21 Z1 Z1 Z1
real_000198_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A21 Z7,,sr,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21 Z7 A1
real_000199_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A21 Z7,Z2,sr.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21 Z7 A1 Z2
real_000200_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A21 Z7,Z3,sr.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21 Z7 A1 Z3
real_000203_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A21A Z7,Z2,wr.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A21A Z7 A1 Z2
real_000207_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A24 A24,,nxt,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 A24 A1
real_000208_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,A24 D2,F23 D36 I9,nxt-Hr-xpS=f,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 D2 Z1 F23 D36 I9
real_000210_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,A24,Y5 N35,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 Ff1 Ff1 M17 Y5 N35
real_000210_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,A24 M17 Y5,,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 Ff1 Ff1 M17 Y5 N35
real_000211_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,A24,Y5 N35 A1,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 Ff1 Ff1 M17 Y5 N35 A1
real_000211_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,A24 M17 Y5,A1,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 Ff1 Ff1 M17 Y5 N35 A1
real_000211_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,M17 Y5 N35,,nxt-imn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 Ff1 Ff1 M17 Y5 N35 A1
real_000212_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A24 R22 R12,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 Ff1 Ff1 R22 R12 A1
real_000213_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,A24 Y1,Y5 N35,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 Ff1 Ff1 Y1 M17 Y5 N35
real_000213_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,Y1 M17 Y5,,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 Ff1 Ff1 Y1 M17 Y5 N35
real_000214_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A24 R22 R12,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 Ff1 R22 R12 A1
real_000216_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,R22 R12 M17,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 Ff1 R22 R12 M17 A1
real_000217_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,A24 G26,A1,nxt-DHwty,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 G26 X1 A1
real_000217_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A24 G26 X1,,nxt-DHwty,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 G26 X1 A1
real_000218_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,A24 G26,,nxt-DHwty,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 G26 X1 Ff100
real_000219_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A24 I5A M17,,nxt-sbk,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 I5A M17 A1
real_000220_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,A24,A24,mniw,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 M17 Ff1 Ff1 A24
real_000221_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,A24,Y5 N35 A1,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 M17 Y5 N35 A1
real_000221_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,A24 M17 Y5,A1,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 M17 Y5 N35 A1
real_000221_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,M17 Y5 N35,,nxt-imn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 M17 Y5 N35 A1
real_000222_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,A24,Y5 N35,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 M17 Y5 N35 Ff1 Ff1 Ff1
real_000222_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,A24 M17 Y5,,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 M17 Y5 N35 Ff1 Ff1 Ff1
real_000223_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A24 M17 Z4,,nxt,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 M17 Z4 A1
real_000225_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A24 M23 Z7,,nxt-sw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 M23 Z7 A1
real_000227_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,A24,,iTi.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 N35
real_000228_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,A24,Z4 D21 D2,Hr-n-Hr,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 N35 Z4 D21 D2 Z1
real_000228_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,A24 N35 Z4,D2 Z1,Hr-n-Hr,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 N35 Z4 D21 D2 Z1
real_000228_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,Z4 D21 D2,,Hr-n-Hr,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 N35 Z4 D21 D2 Z1
real_000230_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A24 R22 R12,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 R22 R12 A1
real_000232_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A24 R22 R12,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 R22 R12 Ff1 A1
real_000234_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A24 R22 R12,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 R22 R12 Ff1 Ff1 A1
real_000235_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,R22 R12 M17,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 R22 R12 Ff1 Ff1 M17 A1
real_000236_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,R22 R12 M17,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 R22 R12 Ff1 M17 A1
real_000240_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,R22 R12 M17,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 R22 R12 M17 A1
real_000241_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,R22 R12 M17,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 R22 R12 M17 A1 Ff100
real_000242_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,R22 R12 Z7,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 R22 R12 Z7 A1
real_000244_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,V28_wick,A24,Z12 N35A A24,Hwi,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 V28 Z12 N35A A24
real_000245_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,A24,M17 Y5 N35,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 X1 Ff1 M17 Y5 N35 A1
real_000245_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,A24 X1,Y5 N35 A1,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 X1 Ff1 M17 Y5 N35 A1
real_000245_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,X1 M17 Y5,A1,nxt-imn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 X1 Ff1 M17 Y5 N35 A1
real_000245_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,M17 Y5 N35,,nxt-imn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 X1 Ff1 M17 Y5 N35 A1
real_000246_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,A24,Z7 R22 R12,nxt-mnw,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 X1 Z7 Ff100 R22 R12 M17 A1
real_000246_006,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,R22 R12 M17,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 X1 Z7 Ff100 R22 R12 M17 A1
real_000247_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,A24,Z7 I5A A1,nxt-sbk,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 X1 Z7 I5A A1
real_000247_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,X1 Z7 I5A,,nxt-sbk,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 X1 Z7 I5A A1
real_000248_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,A24,Z7 R22 R12,nxt-mnw,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 X1 Z7 R22 R12 X1 Z4 A1
real_000248_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,Z7 R22 R12,Z4 A1,nxt-mnw,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A24 X1 Z7 R22 R12 X1 Z4 A1
real_000248_007,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,R12 X1 Z4,,nxt-mnw,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A24 X1 Z7 R22 R12 X1 Z4 A1
real_000252_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A25 G43,Z2,mniw.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A25 G43 A1 Z2
real_000255_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,A25,M17 Z7 D40,mniw.w,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A25 M17 M17 Z7 D40 A1 Z2
real_000255_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,A25 M17,Z7 D40 A1,mniw.w,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A25 M17 M17 Z7 D40 A1 Z2
real_000255_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,M17 Z7 D40,Z2,mniw.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: A25 M17 M17 Z7 D40 A1 Z2
real_000256_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,A25,Z7 A24,mniw,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: A25 M17 Z7 A24
